sbi03015	mRNA surveillance pathway 	Sb01g000357	Sobic.001G002700	PPP1C	K06269	EC:3.1.3.16
sbi00510	N-Glycan biosynthesis 	Sb01g042750	Sobic.001G455000	GANAB	K05546	EC:3.2.1.84
sbi04141	Protein processing in endoplasmic reticulum 	Sb01g042750	Sobic.001G455000	GANAB	K05546	EC:3.2.1.84
sbi01200	Carbon metabolism 	Sb01g042800	Sobic.001G455600	cysK	K01738	EC:2.5.1.47
sbi01230	Biosynthesis of amino acids 	Sb01g042800	Sobic.001G455600	cysK	K01738	EC:2.5.1.47
sbi00920	Sulfur metabolism 	Sb01g042800	Sobic.001G455600	cysK	K01738	EC:2.5.1.47
sbi00270	Cysteine and methionine metabolism 	Sb01g042800	Sobic.001G455600	cysK	K01738	EC:2.5.1.47
sbi00450	Selenocompound metabolism 	Sb01g042830	Sobic.001G455800	MARS	K01874	EC:6.1.1.10
sbi00970	Aminoacyl-tRNA biosynthesis 	Sb01g042830	Sobic.001G455800	MARS	K01874	EC:6.1.1.10
sbi03030	DNA replication 	Sb01g042890	Sobic.001G456500	RFA1	K07466	-
sbi03420	Nucleotide excision repair 	Sb01g042890	Sobic.001G456500	RFA1	K07466	-
sbi03430	Mismatch repair 	Sb01g042890	Sobic.001G456500	RFA1	K07466	-
sbi03440	Homologous recombination 	Sb01g042890	Sobic.001G456500	RFA1	K07466	-
sbi00190	Oxidative phosphorylation 	Sb01g042930	Sobic.001G457000	ATPeF1G	K02136	-
sbi00500	Starch and sucrose metabolism 	Sb01g043030	Sobic.001G458400	E3.2.1.21	K01188	EC:3.2.1.21
sbi00460	Cyanoamino acid metabolism 	Sb01g043030	Sobic.001G458400	E3.2.1.21	K01188	EC:3.2.1.21
sbi00940	Phenylpropanoid biosynthesis 	Sb01g043030	Sobic.001G458400	E3.2.1.21	K01188	EC:3.2.1.21
sbi00040	Pentose and glucuronate interconversions 	Sb01g043150	Sobic.001G459800	UGDH	K00012	EC:1.1.1.22
sbi00053	Ascorbate and aldarate metabolism 	Sb01g043150	Sobic.001G459800	UGDH	K00012	EC:1.1.1.22
sbi00500	Starch and sucrose metabolism 	Sb01g043150	Sobic.001G459800	UGDH	K00012	EC:1.1.1.22
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb01g043150	Sobic.001G459800	UGDH	K00012	EC:1.1.1.22
sbi00531	Glycosaminoglycan degradation 	Sb01g043180	Sobic.001G460100	HPSE	K07964	EC:3.2.1.166
sbi00450	Selenocompound metabolism 	Sb01g043330	Sobic.001G461700	MARS	K01874	EC:6.1.1.10
sbi00970	Aminoacyl-tRNA biosynthesis 	Sb01g043330	Sobic.001G461700	MARS	K01874	EC:6.1.1.10
sbi00051	Fructose and mannose metabolism 	Sb01g043370	Sobic.001G462200	GMPP	K00966	EC:2.7.7.13
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb01g043370	Sobic.001G462200	GMPP	K00966	EC:2.7.7.13
sbi03420	Nucleotide excision repair 	Sb01g043560	Sobic.001G464200	ERCC5	K10846	-
sbi00780	Biotin metabolism 	Sb01g043690	Sobic.001G465700	bioA	K00833	EC:2.6.1.62
sbi00920	Sulfur metabolism 	Sb01g043710	Sobic.001G465900	cysC	K00860	EC:2.7.1.25
sbi00230	Purine metabolism 	Sb01g043710	Sobic.001G465900	cysC	K00860	EC:2.7.1.25
sbi04120	Ubiquitin mediated proteolysis 	Sb01g043790	Sobic.001G466700	PPIL2	K10598	EC:5.2.1.8
sbi00970	Aminoacyl-tRNA biosynthesis 	Sb01g043930	Sobic.001G468600	SARS	K01875	EC:6.1.1.11
sbi03022	Basal transcription factors 	Sb01g044030	Sobic.001G469800	TFIIB	K03124	-
sbi01200	Carbon metabolism 	Sb01g044050	Sobic.001G470000	cysE	K00640	EC:2.3.1.30
sbi01230	Biosynthesis of amino acids 	Sb01g044050	Sobic.001G470000	cysE	K00640	EC:2.3.1.30
sbi00920	Sulfur metabolism 	Sb01g044050	Sobic.001G470000	cysE	K00640	EC:2.3.1.30
sbi00270	Cysteine and methionine metabolism 	Sb01g044050	Sobic.001G470000	cysE	K00640	EC:2.3.1.30
sbi01230	Biosynthesis of amino acids 	Sb01g044130	Sobic.001G471100	E2.6.1.83	K10206	EC:2.6.1.83
sbi00300	Lysine biosynthesis 	Sb01g044130	Sobic.001G471100	E2.6.1.83	K10206	EC:2.6.1.83
sbi03040	Spliceosome 	Sb01g044300	Sobic.001G473000	DHX8	K12818	EC:3.6.4.13
sbi00190	Oxidative phosphorylation 	Sb01g044350	Sobic.001G473400	NDUFA13	K11353	-
sbi04144	Endocytosis 	Sb01g044550	Sobic.001G475500	RAB11A	K07904	-
sbi00130	Ubiquinone and other terpenoid-quinone biosynthesis 	Sb01g044560	Sobic.001G475600	menA	K02548	EC:2.5.1.74 2.5.1.-
sbi01200	Carbon metabolism 	Sb01g044580	Sobic.001G475800	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi01220	Degradation of aromatic compounds 	Sb01g044580	Sobic.001G475800	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi00010	Glycolysis / Gluconeogenesis 	Sb01g044580	Sobic.001G475800	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi00071	Fatty acid degradation 	Sb01g044580	Sobic.001G475800	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi00350	Tyrosine metabolism 	Sb01g044580	Sobic.001G475800	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi01200	Carbon metabolism 	Sb01g044590	Sobic.001G475900	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi01220	Degradation of aromatic compounds 	Sb01g044590	Sobic.001G475900	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi00010	Glycolysis / Gluconeogenesis 	Sb01g044590	Sobic.001G475900	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi00071	Fatty acid degradation 	Sb01g044590	Sobic.001G475900	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi00350	Tyrosine metabolism 	Sb01g044590	Sobic.001G475900	frmA	K00121	EC:1.1.1.284 1.1.1.1
sbi00860	Porphyrin and chlorophyll metabolism 	Sb01g044830	Sobic.001G478600	hemD	K01719	EC:4.2.1.75
sbi00900	Terpenoid backbone biosynthesis 	Sb01g044880	Sobic.001G479200	FLDH	K15891	EC:1.1.1.216
sbi00909	Sesquiterpenoid and triterpenoid biosynthesis 	Sb01g044880	Sobic.001G479200	FLDH	K15891	EC:1.1.1.216
sbi04144	Endocytosis 	Sb01g044890	Sobic.001G479300	SNF8	K12188	-
sbi00900	Terpenoid backbone biosynthesis 	Sb01g044900	Sobic.001G479500	FLDH	K15891	EC:1.1.1.216
sbi00909	Sesquiterpenoid and triterpenoid biosynthesis 	Sb01g044900	Sobic.001G479500	FLDH	K15891	EC:1.1.1.216
sbi00190	Oxidative phosphorylation 	Sb01g045000	Sobic.001G480700	E3.6.3.6	K01535	EC:3.6.3.6
sbi00062	Fatty acid elongation 	Sb01g045150	Sobic.001G482300	KCS	K15397	EC:2.3.1.199
sbi04075	Plant hormone signal transduction 	Sb01g045180	Sobic.001G482700	JAZ	K13464	-
sbi04626	Plant-pathogen interaction 	Sb01g045180	Sobic.001G482700	JAZ	K13464	-
sbi04075	Plant hormone signal transduction 	Sb01g045190	Sobic.001G482800	JAZ	K13464	-
sbi04626	Plant-pathogen interaction 	Sb01g045190	Sobic.001G482800	JAZ	K13464	-
sbi00510	N-Glycan biosynthesis 	Sb01g045200	Sobic.001G482900	ALG1	K03842	EC:2.4.1.142
sbi03050	Proteasome 	Sb01g045210	Sobic.001G483100	PSMA6	K02730	EC:3.4.25.1
sbi00591	Linoleic acid metabolism 	Sb01g045240	Sobic.001G483400	LOX2S	K00454	EC:1.13.11.12
sbi00592	alpha-Linolenic acid metabolism 	Sb01g045240	Sobic.001G483400	LOX2S	K00454	EC:1.13.11.12
sbi03022	Basal transcription factors 	Sb01g045430	Sobic.001G485300	TFIIE2	K03137	-
sbi00250	Alanine, aspartate and glutamate metabolism 	Sb01g045480	Sobic.001G485800	NIT2	K13566	EC:3.5.1.3
sbi04122	Sulfur relay system 	Sb01g045520	Sobic.001G486500	mnmA	K00566	EC:2.8.1.-
sbi03030	DNA replication 	Sb01g045530	Sobic.001G486600	RFC2_4	K10755	-
sbi03420	Nucleotide excision repair 	Sb01g045530	Sobic.001G486600	RFC2_4	K10755	-
sbi03430	Mismatch repair 	Sb01g045530	Sobic.001G486600	RFC2_4	K10755	-
sbi00230	Purine metabolism 	Sb01g045540	Sobic.001G486700	purA	K01939	EC:6.3.4.4
sbi00250	Alanine, aspartate and glutamate metabolism 	Sb01g045540	Sobic.001G486700	purA	K01939	EC:6.3.4.4
sbi03013	RNA transport 	Sb01g045670	Sobic.001G488100	NUP98	K14297	-
sbi00250	Alanine, aspartate and glutamate metabolism 	Sb01g045680	Sobic.001G488200	AGXT2	K00827	EC:2.6.1.44 2.6.1.40
sbi00260	Glycine, serine and threonine metabolism 	Sb01g045680	Sobic.001G488200	AGXT2	K00827	EC:2.6.1.44 2.6.1.40
sbi00190	Oxidative phosphorylation 	Sb01g045820	Sobic.001G489700	COX10	K02257	EC:2.5.1.-
sbi00860	Porphyrin and chlorophyll metabolism 	Sb01g045820	Sobic.001G489700	COX10	K02257	EC:2.5.1.-
sbi03010	Ribosome 	Sb01g045930	Sobic.001G491100	RP-L32	K02911	-
sbi03015	mRNA surveillance pathway 	Sb01g046020	Sobic.001G492300	PPP2C	K04382	EC:3.1.3.16
sbi00073	Cutin, suberine and wax biosynthesis 	Sb01g046030	Sobic.001G492400	FAR	K13356	EC:1.2.1.-
sbi04146	Peroxisome 	Sb01g046030	Sobic.001G492400	FAR	K13356	EC:1.2.1.-
sbi03010	Ribosome 	Sb01g046070	Sobic.001G493000	RP-S28e	K02979	-
sbi03440	Homologous recombination 	Sb01g046180	Sobic.001G494100	RAD54L	K10875	EC:3.6.4.-
sbi03440	Homologous recombination 	Sb01g046210	Sobic.001G494300	TOP3	K03165	EC:5.99.1.2
sbi00480	Glutathione metabolism 	Sb01g046260	Sobic.001G495200	GSR	K00383	EC:1.8.1.7
sbi00062	Fatty acid elongation 	Sb01g046290	Sobic.001G495500	KCS	K15397	EC:2.3.1.199
sbi00270	Cysteine and methionine metabolism 	Sb01g046360	Sobic.001G496300	mtnD	K08967	EC:1.13.11.53 1.13.11.54
sbi03018	RNA degradation 	Sb01g046585	Sobic.001G498600	RRP6	K12591	EC:3.1.13.-
sbi00360	Phenylalanine metabolism 	Sb01g046800	Sobic.001G500900	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb01g046800	Sobic.001G500900	E1.11.1.7	K00430	EC:1.11.1.7
sbi04141	Protein processing in endoplasmic reticulum 	Sb01g046840	Sobic.001G501300	VCP	K13525	-
sbi03008	Ribosome biogenesis in eukaryotes 	Sb01g046850	Sobic.001G501400	DIP2	K14556	-
sbi03050	Proteasome 	Sb01g046910	Sobic.001G502200	PSMA5	K02729	EC:3.4.25.1
sbi04120	Ubiquitin mediated proteolysis 	Sb01g047040	Sobic.001G503500	UBE2H	K10576	EC:6.3.2.19
sbi00860	Porphyrin and chlorophyll metabolism 	Sb01g047120	Sobic.001G504900	PAO	K13071	EC:1.14.12.20
sbi04120	Ubiquitin mediated proteolysis 	Sb01g047160	Sobic.001G505300	RCHY1	K10144	EC:6.3.2.19
sbi03013	RNA transport 	Sb01g047340	Sobic.001G507200	CYFIP	K05749	-
sbi00970	Aminoacyl-tRNA biosynthesis 	Sb01g047380	Sobic.001G507600	CARS	K01883	EC:6.1.1.16
sbi04141	Protein processing in endoplasmic reticulum 	Sb01g047410	Sobic.001G508000	VCP	K13525	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb01g047440	Sobic.001G508300	VCP	K13525	-
sbi00500	Starch and sucrose metabolism 	Sb01g047500	Sobic.001G508800	E3.2.1.2	K01177	EC:3.2.1.2
sbi03010	Ribosome 	Sb01g047510	Sobic.001G508900	RP-L21e	K02889	-
sbi00860	Porphyrin and chlorophyll metabolism 	Sb01g047560	Sobic.001G509500	EARS	K01885	EC:6.1.1.17
sbi00970	Aminoacyl-tRNA biosynthesis 	Sb01g047560	Sobic.001G509500	EARS	K01885	EC:6.1.1.17
sbi01212	Fatty acid metabolism 	Sb01g047620	Sobic.001G510200	HSD17B12	K10251	EC:1.1.1.62 1.1.1.330
sbi00062	Fatty acid elongation 	Sb01g047620	Sobic.001G510200	HSD17B12	K10251	EC:1.1.1.62 1.1.1.330
sbi01040	Biosynthesis of unsaturated fatty acids 	Sb01g047620	Sobic.001G510200	HSD17B12	K10251	EC:1.1.1.62 1.1.1.330
sbi03010	Ribosome 	Sb01g047680	Sobic.001G510800	RP-L23e	K02894	-
sbi03040	Spliceosome 	Sb01g047730	Sobic.001G511500	U2AF2	K12837	-
sbi01200	Carbon metabolism 	Sb01g047850	Sobic.001G512800	ACO	K01681	EC:4.2.1.3
sbi01210	2-Oxocarboxylic acid metabolism 	Sb01g047850	Sobic.001G512800	ACO	K01681	EC:4.2.1.3
sbi01230	Biosynthesis of amino acids 	Sb01g047850	Sobic.001G512800	ACO	K01681	EC:4.2.1.3
sbi00020	Citrate cycle (TCA cycle) 	Sb01g047850	Sobic.001G512800	ACO	K01681	EC:4.2.1.3
sbi00630	Glyoxylate and dicarboxylate metabolism 	Sb01g047850	Sobic.001G512800	ACO	K01681	EC:4.2.1.3
sbi03015	mRNA surveillance pathway 	Sb01g047890	Sobic.001G513200	CSTF2	K14407	-
sbi03040	Spliceosome 	Sb01g047920	Sobic.001G513500	SNU13	K12845	-
sbi03008	Ribosome biogenesis in eukaryotes 	Sb01g047920	Sobic.001G513500	SNU13	K12845	-
sbi00100	Steroid biosynthesis 	Sb01g047930	Sobic.001G513600	E2.1.1.143	K08242	EC:2.1.1.143
sbi00480	Glutathione metabolism 	Sb01g047970	Sobic.001G514100	GST	K00799	EC:2.5.1.18
sbi00480	Glutathione metabolism 	Sb01g047980	Sobic.001G514200	GST	K00799	EC:2.5.1.18
sbi00480	Glutathione metabolism 	Sb01g048000	Sobic.001G514300	GST	K00799	EC:2.5.1.18
sbi01200	Carbon metabolism 	Sb01g048040	Sobic.001G514800	cysE	K00640	EC:2.3.1.30
sbi01230	Biosynthesis of amino acids 	Sb01g048040	Sobic.001G514800	cysE	K00640	EC:2.3.1.30
sbi00920	Sulfur metabolism 	Sb01g048040	Sobic.001G514800	cysE	K00640	EC:2.3.1.30
sbi00270	Cysteine and methionine metabolism 	Sb01g048040	Sobic.001G514800	cysE	K00640	EC:2.3.1.30
sbi00900	Terpenoid backbone biosynthesis 	Sb01g048060	Sobic.001G515000	ICMT	K00587	EC:2.1.1.100
sbi04075	Plant hormone signal transduction 	Sb01g048160	Sobic.001G516100	BSK	K14500	EC:2.7.11.1
sbi00592	alpha-Linolenic acid metabolism 	Sb01g048200	Sobic.001G516600	OPCL1	K10526	EC:6.2.1.-
sbi04141	Protein processing in endoplasmic reticulum 	Sb01g048260	Sobic.001G517500	UBQLN	K04523	-
sbi03010	Ribosome 	Sb01g048270	Sobic.001G517600	RP-L5e	K02932	-
sbi00230	Purine metabolism 	Sb01g048330	Sobic.001G518200	NTPCR	K06928	EC:3.6.1.15
sbi00730	Thiamine metabolism 	Sb01g048330	Sobic.001G518200	NTPCR	K06928	EC:3.6.1.15
sbi00230	Purine metabolism 	Sb01g048360	Sobic.001G518500	adk	K00939	EC:2.7.4.3
sbi00100	Steroid biosynthesis 	Sb01g048370	Sobic.001G518600	SMO2	K14424	EC:1.14.13.72
sbi00190	Oxidative phosphorylation 	Sb01g048410	Sobic.001G519000	NDUFB7	K03963	-
sbi00190	Oxidative phosphorylation 	Sb01g048440	Sobic.001G519300	E3.6.3.6	K01535	EC:3.6.3.6
sbi00563	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis 	Sb01g048510	Sobic.001G520200	PIGF	K05287	EC:2.7.-.-
sbi00510	N-Glycan biosynthesis 	Sb01g048520	Sobic.001G520300	OST1	K12666	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb01g048520	Sobic.001G520300	OST1	K12666	-
sbi04626	Plant-pathogen interaction 	Sb01g048570	Sobic.001G520900	CPK	K13412	EC:2.7.11.1
sbi00230	Purine metabolism 	Sb01g048590	Sobic.001G521100	POLD2	K02328	-
sbi00240	Pyrimidine metabolism 	Sb01g048590	Sobic.001G521100	POLD2	K02328	-
sbi03030	DNA replication 	Sb01g048590	Sobic.001G521100	POLD2	K02328	-
sbi03410	Base excision repair 	Sb01g048590	Sobic.001G521100	POLD2	K02328	-
sbi03420	Nucleotide excision repair 	Sb01g048590	Sobic.001G521100	POLD2	K02328	-
sbi03430	Mismatch repair 	Sb01g048590	Sobic.001G521100	POLD2	K02328	-
sbi03440	Homologous recombination 	Sb01g048590	Sobic.001G521100	POLD2	K02328	-
sbi01230	Biosynthesis of amino acids 	Sb01g048790	Sobic.001G523800	trpD	K00766	EC:2.4.2.18
sbi00400	Phenylalanine, tyrosine and tryptophan biosynthesis 	Sb01g048790	Sobic.001G523800	trpD	K00766	EC:2.4.2.18
sbi00740	Riboflavin metabolism 	Sb01g048850	Sobic.001G524500	RFK	K00861	EC:2.7.1.26
sbi00906	Carotenoid biosynthesis 	Sb01g048860	Sobic.001G524700	crtZ	K15746	EC:1.14.13.129
sbi04120	Ubiquitin mediated proteolysis 	Sb01g048980	Sobic.001G526300	CDH1	K03364	-
sbi03013	RNA transport 	Sb01g049010	Sobic.001G526600	UBE2I	K10577	EC:6.3.2.19
sbi04120	Ubiquitin mediated proteolysis 	Sb01g049010	Sobic.001G526600	UBE2I	K10577	EC:6.3.2.19
sbi00195	Photosynthesis 	Sb01g049040	Sobic.001G527000	psbP	K02717	-
sbi03010	Ribosome 	Sb01g049050	Sobic.001G527100	RP-L11	K02867	-
sbi00860	Porphyrin and chlorophyll metabolism 	Sb01g049090	Sobic.001G527600	hemN	K02495	EC:1.3.99.22
sbi04140	Regulation of autophagy 	Sb01g049100	Sobic.001G527700	ULK1_2_3	K08269	EC:2.7.11.1
sbi04130	SNARE interactions in vesicular transport 	Sb01g049130	Sobic.001G528000	SYP5	K08503	-
sbi00360	Phenylalanine metabolism 	Sb01g049140	Sobic.001G528100	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb01g049140	Sobic.001G528100	E1.11.1.7	K00430	EC:1.11.1.7
sbi03013	RNA transport 	Sb01g049220	Sobic.001G529000	THOC7	K13176	-
sbi00564	Glycerophospholipid metabolism 	Sb01g049290	Sobic.001G529800	PLD1_2	K01115	EC:3.1.4.4
sbi00565	Ether lipid metabolism 	Sb01g049290	Sobic.001G529800	PLD1_2	K01115	EC:3.1.4.4
sbi04144	Endocytosis 	Sb01g049290	Sobic.001G529800	PLD1_2	K01115	EC:3.1.4.4
sbi00650	Butanoate metabolism 	Sb01g049310	Sobic.001G530100	E2.3.3.10	K01641	EC:2.3.3.10
sbi00072	Synthesis and degradation of ketone bodies 	Sb01g049310	Sobic.001G530100	E2.3.3.10	K01641	EC:2.3.3.10
sbi00280	Valine, leucine and isoleucine degradation 	Sb01g049310	Sobic.001G530100	E2.3.3.10	K01641	EC:2.3.3.10
sbi00900	Terpenoid backbone biosynthesis 	Sb01g049310	Sobic.001G530100	E2.3.3.10	K01641	EC:2.3.3.10
sbi00740	Riboflavin metabolism 	Sb01g049430	Sobic.001G531400	ribD	K11752	EC:3.5.4.26 1.1.1.193
sbi03060	Protein export 	Sb01g049540	Sobic.001G532400	yidC	K03217	-
sbi03040	Spliceosome 	Sb01g049590	Sobic.001G532800	SFRS4_5_6	K12893	-
sbi00051	Fructose and mannose metabolism 	Sb01g049620	Sobic.001G533100	FUK	K05305	EC:2.7.1.52
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb01g049620	Sobic.001G533100	FUK	K05305	EC:2.7.1.52
sbi04144	Endocytosis 	Sb01g049780	Sobic.001G534800	AP2A	K11824	-
sbi03040	Spliceosome 	Sb01g049910	Sobic.001G536400	THOC1	K12878	-
sbi03013	RNA transport 	Sb01g049910	Sobic.001G536400	THOC1	K12878	-
sbi00770	Pantothenate and CoA biosynthesis 	Sb01g049980	Sobic.001G537100	LYS5	K06133	EC:2.7.8.-
sbi04144	Endocytosis 	Sb01g050050	Sobic.001G537800	VPS24	K12193	-
sbi00190	Oxidative phosphorylation 	Sb01g050166	Sobic.001G539400	E3.6.3.6	K01535	EC:3.6.3.6
sbi04145	Phagosome 	Sb01g050310	Sobic.001G540900	TUBB	K07375	-
sbi03060	Protein export 	Sb01g050330	Sobic.001G541100	SRPR	K13431	-
sbi03018	RNA degradation 	Sb01g050460	Sobic.001G542400	CNOT1	K12604	-
sbi00630	Glyoxylate and dicarboxylate metabolism 	Sb01g050510	Sobic.001G542800	purU	K01433	EC:3.5.1.10
sbi00670	One carbon pool by folate 	Sb01g050510	Sobic.001G542800	purU	K01433	EC:3.5.1.10
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb01g050530	Sobic.001G543000	E3.2.1.14	K01183	EC:3.2.1.14
sbi01212	Fatty acid metabolism 	Sb01g050600	Sobic.001G543700	PPT	K01074	EC:3.1.2.22
sbi00062	Fatty acid elongation 	Sb01g050600	Sobic.001G543700	PPT	K01074	EC:3.1.2.22
sbi00190	Oxidative phosphorylation 	Sb01g050620	Sobic.001G543900	E3.6.3.6	K01535	EC:3.6.3.6
sbi03420	Nucleotide excision repair 	Sb01g050650	Sobic.001G544200	ERCC4	K10848	EC:3.1.-.-
sbi01200	Carbon metabolism 	Sb01g050690	Sobic.001G544600	PRPS	K00948	EC:2.7.6.1
sbi01230	Biosynthesis of amino acids 	Sb01g050690	Sobic.001G544600	PRPS	K00948	EC:2.7.6.1
sbi00030	Pentose phosphate pathway 	Sb01g050690	Sobic.001G544600	PRPS	K00948	EC:2.7.6.1
sbi00230	Purine metabolism 	Sb01g050690	Sobic.001G544600	PRPS	K00948	EC:2.7.6.1
sbi00230	Purine metabolism 	Sb02g000210	Sobic.002G000300	RPB11	K03008	-
sbi00240	Pyrimidine metabolism 	Sb02g000210	Sobic.002G000300	RPB11	K03008	-
sbi03020	RNA polymerase 	Sb02g000210	Sobic.002G000300	RPB11	K03008	-
sbi00561	Glycerolipid metabolism 	Sb02g000240	Sobic.002G000600	SQD2	K06119	EC:2.4.1.-
sbi00360	Phenylalanine metabolism 	Sb02g000470	Sobic.002G003200	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb02g000470	Sobic.002G003200	E1.11.1.7	K00430	EC:1.11.1.7
sbi03450	Non-homologous end-joining 	Sb02g000480	Sobic.002G003300	XRCC6	K10884	-
sbi00360	Phenylalanine metabolism 	Sb02g000490	Sobic.002G003400	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb02g000490	Sobic.002G003400	E1.11.1.7	K00430	EC:1.11.1.7
sbi00360	Phenylalanine metabolism 	Sb02g000500	Sobic.002G003500	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb02g000500	Sobic.002G003500	E1.11.1.7	K00430	EC:1.11.1.7
sbi00360	Phenylalanine metabolism 	Sb02g000510	Sobic.002G003600	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb02g000510	Sobic.002G003600	E1.11.1.7	K00430	EC:1.11.1.7
sbi00360	Phenylalanine metabolism 	Sb02g000520	Sobic.002G003700	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb02g000520	Sobic.002G003700	E1.11.1.7	K00430	EC:1.11.1.7
sbi00195	Photosynthesis 	Sb02g000550	Sobic.002G004000	psbQ	K08901	-
sbi03008	Ribosome biogenesis in eukaryotes 	Sb02g000660	Sobic.002G005000	UTP6	K14557	-
sbi00750	Vitamin B6 metabolism 	Sb02g000720	Sobic.002G005600	pdxS	K06215	EC:4.3.3.6
sbi03015	mRNA surveillance pathway 	Sb02g000850	Sobic.002G007300	WDR82	K14962	-
sbi00040	Pentose and glucuronate interconversions 	Sb02g000970	Sobic.002G008700	UGDH	K00012	EC:1.1.1.22
sbi00053	Ascorbate and aldarate metabolism 	Sb02g000970	Sobic.002G008700	UGDH	K00012	EC:1.1.1.22
sbi00500	Starch and sucrose metabolism 	Sb02g000970	Sobic.002G008700	UGDH	K00012	EC:1.1.1.22
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb02g000970	Sobic.002G008700	UGDH	K00012	EC:1.1.1.22
sbi00562	Inositol phosphate metabolism 	Sb02g000980	Sobic.002G008800	PTEN	K01110	EC:3.1.3.16 3.1.3.48 3.1.3.67
sbi04070	Phosphatidylinositol signaling system 	Sb02g000980	Sobic.002G008800	PTEN	K01110	EC:3.1.3.16 3.1.3.48 3.1.3.67
sbi00230	Purine metabolism 	Sb02g001020	Sobic.002G009300	URE	K01427	EC:3.5.1.5
sbi00330	Arginine and proline metabolism 	Sb02g001020	Sobic.002G009300	URE	K01427	EC:3.5.1.5
sbi03008	Ribosome biogenesis in eukaryotes 	Sb02g001110	Sobic.002G010300	CSNK2A	K03097	EC:2.7.11.1
sbi04712	Circadian rhythm - plant 	Sb02g001110	Sobic.002G010300	CSNK2A	K03097	EC:2.7.11.1
sbi00360	Phenylalanine metabolism 	Sb02g001135	Sobic.002G010600	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb02g001135	Sobic.002G010600	E1.11.1.7	K00430	EC:1.11.1.7
sbi00360	Phenylalanine metabolism 	Sb02g001140	Sobic.002G010700	E1.11.1.7	K00430	EC:1.11.1.7
sbi00940	Phenylpropanoid biosynthesis 	Sb02g001140	Sobic.002G010700	E1.11.1.7	K00430	EC:1.11.1.7
sbi04626	Plant-pathogen interaction 	Sb02g001150	Sobic.002G010800	RPM1	K13457	-
sbi04141	Protein processing in endoplasmic reticulum 	Sb02g001920	Sobic.002G020700	PLAA	K14018	-
sbi03015	mRNA surveillance pathway 	Sb02g002070	Sobic.002G022400	MSI	K14411	-
sbi04075	Plant hormone signal transduction 	Sb02g002150	Sobic.002G023300	PR1	K13449	-
sbi04626	Plant-pathogen interaction 	Sb02g002150	Sobic.002G023300	PR1	K13449	-
sbi00940	Phenylpropanoid biosynthesis 	Sb02g002630	Sobic.002G029500	CYP84A	K09755	EC:1.14.-.-
sbi00230	Purine metabolism 	Sb02g002640	Sobic.002G029600	guaB	K00088	EC:1.1.1.205
sbi00520	Amino sugar and nucleotide sugar metabolism 	Sb02g002660	Sobic.002G029800	UXE	K12448	EC:5.1.3.5
sbi00195	Photosynthesis 	Sb02g002690	Sobic.002G030200	psbP	K02717	-
sbi00195	Photosynthesis 	Sb02g002830	Sobic.002G032700	psbR	K03541	-
sbi00195	Photosynthesis 	Sb02g002900	Sobic.002G033400	petH	K02641	EC:1.18.1.2
sbi03018	RNA degradation 	Sb02g002910	Sobic.002G033500	RCD1	K12606	-
sbi00195	Photosynthesis 	Sb02g002960	Sobic.002G033900	psaK	K02698	-
sbi00480	Glutathione metabolism 	Sb02g003090	Sobic.002G035700	GST	K00799	EC:2.5.1.18
sbi00906	Carotenoid biosynthesis 	Sb02g003230	Sobic.002G037400	NCED	K09840	EC:1.13.11.51
sbi00906	Carotenoid biosynthesis 	Sb02g003240	Sobic.002G037500	NCED	K09840	EC:1.13.11.51
sbi04626	Plant-pathogen interaction 	Sb02g003500	Sobic.002G040800	CPK	K13412	EC:2.7.11.1
sbi01230	Biosynthesis of amino acids 	Sb02g003520	Sobic.002G041100	TAT	K00815	EC:2.6.1.5
